,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
40,6,1.050849289428897,1.322299838066101,0.5564088837991252,0.45822089882505396,0.5203866699770144,0.39485286813531084,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
41,7,0.85799712960313,1.1578391790390015,0.6494575405085662,0.6043682487587089,0.6390041493775933,0.5540967896502157,2e-05,0.9,0.1,1e-08,0:00:16,0:00:17
42,1,1.3832598546656167,1.4275885820388794,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
43,2,1.375257515325779,1.4277409315109253,0.0,0.0,0.0,0.0,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
44,3,1.3425769282550346,1.381808876991272,0.2064395423437424,0.231306454401006,0.16329062831686425,0.13547284527048264,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
45,4,1.2327513345857946,1.528222918510437,0.25139137719145516,0.3074274089176878,0.1918229193091303,0.24133368616035988,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
46,5,1.1309513725885532,1.463464617729187,0.410914970335535,0.36452020573141086,0.36258173046403863,0.30709581556606336,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
47,6,1.0094539523124695,1.4953935146331787,0.4596373820731187,0.39968230094383583,0.41688215284971986,0.345064488949381,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
48,7,0.8282459785298604,1.4493228197097778,0.5254460622608431,0.4489837297961451,0.48113779718583205,0.41296754797064283,2e-05,0.95,0.1,1e-06,0:00:16,0:00:17
49,1,1.385983894510967,1.4235669374465942,0.24777967685699454,0.16142918875347326,0.1842398999168472,0.09145810807247035,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
50,2,1.3228366200516863,1.3260194063186646,0.40557110608442776,0.3662163946445301,0.376821176778122,0.2952205327435835,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
51,3,1.1320222790648298,1.228775143623352,0.5797233370923279,0.5317038415589065,0.5418268291093882,0.4340362373631297,2e-05,0.95,0.1,1e-07,0:00:17,0:00:18
52,4,0.9348710368319255,1.1978224515914917,0.6062512549274961,0.4924262774514936,0.55669065284665,0.4410432480506318,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
53,5,0.7505983652138128,1.160906434059143,0.6724224374976968,0.5674382618657077,0.6507614405734985,0.5259034374693957,2e-05,0.95,0.1,1e-07,0:00:17,0:00:18
54,6,0.6063946558208,1.281917929649353,0.6352231924082689,0.5216101464201073,0.6168756027000964,0.485613826573565,2e-05,0.95,0.1,1e-07,0:00:16,0:00:17
55,7,0.45236379998486215,1.3696715831756592,0.6923136134797901,0.607109057232558,0.679603641470337,0.563921807346025,2e-05,0.95,0.1,1e-07,0:00:16,0:00:18
56,1,1.3943257651677945,1.4277489185333252,-0.020807923082371588,-0.04982554730934455,-0.0065798794213483,-0.010178368496467138,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
57,2,1.3660533311890393,1.4356902837753296,0.08226597032024904,0.01453963062796456,0.02686314728849537,0.0031655587211142366,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
58,3,1.352361873882573,1.4527119398117065,0.189832115167004,0.20336003108874612,0.04729750235197716,0.035625604185226645,2e-05,0.95,0.1,1e-08,0:00:17,0:00:18
59,4,1.2654103912958286,1.413657307624817,0.4010996180544655,0.37106159210448053,0.35481710765201346,0.268100291653811,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
60,5,1.0567657133428061,1.2599371671676636,0.5333432210222762,0.4850837454544552,0.5124119718309859,0.4194212085825727,2e-05,0.95,0.1,1e-08,0:00:17,0:00:18
61,6,0.8359026094762291,1.264783263206482,0.5713339669955585,0.47701387733830447,0.5401812093756155,0.4441947325050032,2e-05,0.95,0.1,1e-08,0:00:17,0:00:18
62,7,0.6350553297415013,1.3269546031951904,0.6492926687710395,0.5785149579846786,0.6271413567056607,0.5237841296928327,2e-05,0.95,0.1,1e-08,0:00:17,0:00:18
63,1,1.3923336034867821,1.4435137510299683,0.0035205336043757345,0.017915786676454548,0.0028786182632336565,0.014682102431275879,2e-05,0.8,0.2,1e-06,0:00:17,0:00:18
64,2,1.3905286759864994,1.4516555070877075,0.055825649394515516,-0.009119227792579593,0.018291437519384446,-0.0021154844888293667,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
65,3,1.3671822169931924,1.4660362005233765,0.1309694301218646,0.12235038870603732,0.11876397492760526,0.09988757582095797,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
66,4,1.3555879040462215,1.5146591663360596,0.23221152951625326,0.2712314321585792,0.17621994521659734,0.21205546789658936,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
67,5,1.2764524686627272,1.366895318031311,0.3411610006905643,0.31954580885543515,0.30545875164978575,0.23425852126213143,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
68,6,1.1828023587785117,1.2951284646987915,0.4534067395170803,0.4449863716341538,0.43802003812483636,0.38844979414916336,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
69,7,1.1038925793112777,1.4899847507476807,0.48735304060613,0.44844479142030125,0.4464686446783316,0.39245087900723885,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
70,1,1.3832053004241571,1.4060750007629395,0.031553312309894097,0.015986248756416903,0.003500609954764866,0.0012370612298451267,2e-05,0.8,0.2,1e-07,0:00:17,0:00:18
71,2,1.3048760367602836,1.2853498458862305,0.5150547581897058,0.4375105433476698,0.46998061355866994,0.36278514206476153,2e-05,0.8,0.2,1e-07,0:00:17,0:00:18
72,3,1.0692714641733867,1.1670076847076416,0.6257592989983263,0.5282602861760013,0.598220432328239,0.46772806930529376,2e-05,0.8,0.2,1e-07,0:00:17,0:00:18
73,4,0.8299827095938892,1.1353530883789062,0.6792681362862708,0.5985510170132329,0.6626685227207719,0.5453953609493871,2e-05,0.8,0.2,1e-07,0:00:17,0:00:18
74,5,0.6795305914995147,1.227054476737976,0.6163317473417573,0.505674127799625,0.5641986879100281,0.46508981147013717,2e-05,0.8,0.2,1e-07,0:00:17,0:00:18
75,6,0.5630248944933821,1.1620115041732788,0.6640778986160808,0.5785559223805168,0.6616666666666666,0.5547134059687353,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
76,7,0.41674637503740264,1.3809596300125122,0.6808648759385452,0.5861933351069644,0.6709233258407445,0.5661204708054466,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
77,1,1.373839003283803,1.4669865369796753,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
78,2,1.376719024123215,1.4241639375686646,0.048037844933182874,0.06708497738580521,0.047432704849993956,0.05609188922556563,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
79,3,1.390978984716462,1.4299389123916626,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
80,4,1.3747283307517446,1.4200669527053833,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
81,5,1.3648805821814187,1.4400243759155273,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
82,6,1.340337195047518,1.3857730627059937,0.2737665317594463,0.2628879944623134,0.24906839588040264,0.2151732298994149,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
