,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
80,4,1.3316320578257244,1.2519352436065674,0.32236464807414833,0.17960752188245466,0.27625286709655084,0.09853117151235413,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
81,5,1.1799156482403095,1.1156628131866455,0.5796989684433951,0.46335149845861395,0.5633699133144813,0.41334128533217673,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
82,6,0.9215459502660311,1.0387256145477295,0.6236411673581338,0.47066894931390063,0.619908088605809,0.43550341133711656,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
83,7,0.7254792963847135,1.41498863697052,0.57195721117313,0.40193451175719336,0.49987138475744486,0.3652409887322282,2e-05,0.95,0.1,1e-08,0:00:16,0:00:17
84,1,1.3559053310981164,1.3225055932998657,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
85,2,1.3466996046213002,1.316208839416504,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
86,3,1.2553351383942823,1.1306918859481812,0.6158248831681429,0.37043987533570716,0.5956639555243725,0.31799149806628946,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
87,4,0.9989816638139578,1.2184010744094849,0.5952527435328441,0.40686496070033806,0.5389025287470344,0.3644390382013989,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
88,5,0.7775691319734622,1.1329588890075684,0.6294905636783178,0.4915085333830735,0.6221162222915344,0.4689297906371601,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
89,6,0.6033211786013383,1.2844672203063965,0.6248726848631647,0.45549566343865,0.5959357694496165,0.4482735209852404,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
90,7,0.4601546946244362,1.4228309392929077,0.6436372491818488,0.47323533027043513,0.6088669950738916,0.4531850698330818,2e-05,0.8,0.2,1e-06,0:00:16,0:00:17
91,1,1.3602247757789416,1.3575291633605957,0.15063605225738563,0.03226555088736601,0.14538678764872004,0.020543534260690555,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
92,2,1.3270400242927747,1.2432576417922974,0.3774784450000283,0.33458005750060993,0.32633118782913983,0.18446870250103642,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
93,3,1.1461722117203932,1.1243592500686646,0.6037246619846455,0.42529223184292136,0.5903919268440914,0.3967015074321131,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
94,4,0.908850582746359,1.0964163541793823,0.6309814790566691,0.4787721166741149,0.6166792351767931,0.4467137334005715,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
95,5,0.7393440160995874,1.3188472986221313,0.5843108499641284,0.3653301792310438,0.5327217241493871,0.3471565080248632,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
96,6,0.6152715369676932,1.4145874977111816,0.5947863437391961,0.41915979185340024,0.5430738036356817,0.39672523458656095,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
97,7,0.4754311809172997,1.50363028049469,0.5795680086097837,0.4475616110165896,0.5287186652813107,0.42924907333005013,2e-05,0.8,0.2,1e-07,0:00:16,0:00:17
98,1,1.3672357614223773,1.3654091358184814,0.04775036141885892,0.0030815453806755182,0.01514060274323381,0.0019091698004048974,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
99,2,1.3668218025794396,1.3326600790023804,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
100,3,1.356879127331269,1.3345285654067993,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
101,4,1.352093714934129,1.3222061395645142,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
102,5,1.3453968885617378,1.313138484954834,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
103,6,1.3446896443000207,1.3146066665649414,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
104,7,1.3310331809215057,1.2938872575759888,0.0,0.0,0.0,0.0,2e-05,0.8,0.2,1e-08,0:00:16,0:00:17
105,1,1.3595527807871501,1.3329328298568726,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
106,2,1.3249517587515025,1.3029580116271973,0.07645360911389162,0.02386179676816776,0.012581001349557863,0.002128959766602989,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
107,3,1.1949586730736952,1.1160597801208496,0.5747431197980383,0.39712466200129204,0.5620557755346388,0.3542255562803508,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
108,4,0.9615769890638498,1.0792375802993774,0.6085968117316555,0.3861440903563873,0.5865177092093358,0.3610424359180179,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
109,5,0.7562228288405981,1.1645441055297852,0.6064960039471119,0.41820100287332107,0.5829123968162191,0.40393629291516353,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
110,6,0.5948478411405514,1.2540634870529175,0.6380367250577395,0.4838410512258832,0.624157366028007,0.46232264356872477,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
111,7,0.4580908585817386,1.6282501220703125,0.5632485904909937,0.4094687609448965,0.5032282928709244,0.39289156790073176,2e-05,0.85,0.2,1e-06,0:00:16,0:00:17
112,1,1.363051481736012,1.3223997354507446,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
113,2,1.3446607345189803,1.3229260444641113,0.0021473920573669416,0.00027332339735948165,0.0011344618045805444,6.292870178081778e-05,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
114,3,1.3215620884528527,1.2649383544921875,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
115,4,1.122644372475453,1.0854910612106323,0.5926561487366452,0.45596891617746216,0.5764526913405363,0.35583649030207576,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
116,5,0.8836041123439105,1.054288625717163,0.6005912675243382,0.44476747834559976,0.583543090815425,0.34710988704504253,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
117,6,0.6686021792582977,1.1378669738769531,0.6462068526260749,0.4726006802899157,0.6377374004773078,0.45046457473543444,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
118,7,0.49602757279689497,1.292580246925354,0.6678296974798825,0.5049441054104312,0.6553463279522107,0.48882052544145693,2e-05,0.85,0.2,1e-07,0:00:16,0:00:17
119,1,1.3715539681605804,1.312951683998108,0.0,0.0,0.0,0.0,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
120,2,1.336541949174343,1.2825746536254883,0.29158206803093745,0.19194889546017802,0.20263833215491955,0.07724131305428628,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
121,3,1.2094355836892738,1.2339259386062622,0.5182794146504092,0.3031683660123824,0.4341938974843401,0.25243026623814624,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
122,4,1.0037371546794207,1.1415010690689087,0.5672535584721106,0.44786850826367736,0.5531928667825325,0.4278245851518193,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
123,5,0.7813204886057438,1.0826005935668945,0.6078931947385849,0.4498435908055631,0.6072763244669158,0.4105674851583291,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
124,6,0.6035030721089779,1.2831913232803345,0.6103313111044758,0.4377055859413827,0.5892871568359197,0.4280927768109919,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
125,7,0.4711899814697412,1.2371114492416382,0.6512637814263064,0.5246742478778217,0.6510757002560281,0.47306291736801,2e-05,0.85,0.2,1e-08,0:00:16,0:00:17
126,1,1.3676115518961198,1.3149821758270264,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
127,2,1.347096174191206,1.3284016847610474,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
128,3,1.3545942489917462,1.3246710300445557,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
129,4,1.2645060007388775,1.1735445261001587,0.589721256532117,0.40856986620476166,0.587905805895155,0.363086562961641,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
130,5,0.9891206713823172,1.1851415634155273,0.5812805024821306,0.3564649400674405,0.5389290242498601,0.31956036205477834,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
131,6,0.7908970346817603,1.2363929748535156,0.5839874890926168,0.40945543991898425,0.546291443833385,0.36892886345053144,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
132,7,0.634560342782583,1.3505825996398926,0.6299954761530908,0.43860284603708866,0.5814410062266271,0.4073377341496506,2e-05,0.9,0.2,1e-06,0:00:16,0:00:17
133,1,1.3695632402713482,1.3274221420288086,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
134,2,1.3413825035095215,1.2935954332351685,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
135,3,1.2106740979047923,1.0985645055770874,0.576905423095826,0.45376360442135466,0.5628356323625672,0.35795249133402807,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
136,4,0.9440998633702596,1.1503065824508667,0.5885875437077592,0.4250257839773759,0.5460054154946239,0.3924675129249653,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
137,5,0.7590381839336493,1.1572974920272827,0.6142540176714902,0.40587734957974,0.5805279695165411,0.40432747640604616,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
138,6,0.6001492593532953,1.1444883346557617,0.6162771173803592,0.4512452043312665,0.604304575670688,0.4406770582248648,2e-05,0.9,0.2,1e-07,0:00:16,0:00:17
139,7,0.45454986737324643,1.3440138101577759,0.6236930699639328,0.45990868439382804,0.5991614994560095,0.4539950235001382,2e-05,0.9,0.2,1e-07,0:00:15,0:00:17
140,1,1.3523634702731402,1.3197916746139526,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
141,2,1.347604669057406,1.3300946950912476,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
142,3,1.282930661470462,1.2194857597351074,0.5332335591206889,0.3208756615733904,0.46510054697705017,0.2744026785798974,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
143,4,1.045829407679729,1.0762394666671753,0.6167341515377348,0.4545295026989598,0.6032831156288913,0.4072672634153939,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
144,5,0.882444163163503,1.1256693601608276,0.5719136997211502,0.35649531040416244,0.5684410699242957,0.342716962921258,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
145,6,0.7492254063104972,1.1591134071350098,0.6126557222458962,0.40324725054230903,0.6005124177233295,0.3894953330169276,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
146,7,0.6400288901267908,1.1628985404968262,0.63624240084647,0.44109331634247656,0.6296370059014056,0.4241166260029374,2e-05,0.9,0.2,1e-08,0:00:16,0:00:17
147,1,1.3624126697197938,1.3111045360565186,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
148,2,1.35772600540748,1.3323209285736084,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
149,3,1.3488926918078692,1.3120839595794678,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
150,4,1.3507983164909558,1.3183029890060425,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
151,5,1.3510321837205153,1.3126227855682373,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
152,6,1.3516073777125432,1.3398438692092896,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
153,7,1.3507995788867657,1.3253583908081055,0.0,0.0,0.0,0.0,2e-05,0.95,0.2,1e-06,0:00:16,0:00:17
154,1,1.342730665818239,1.3010276556015015,-0.0645397142443377,-0.18165598494676735,-0.013738617797936836,-0.016280949974734726,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
155,2,1.251729815434187,1.1102848052978516,0.5581994741844498,0.43110733450117705,0.4735906651845917,0.2537188011381226,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
156,3,1.027904837559431,1.0802241563796997,0.6195485488637742,0.44223899371239783,0.6106924292225835,0.39009982028789525,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
157,4,0.8412888050079346,1.2491132020950317,0.6149392356255745,0.37015724373375786,0.5554184121794217,0.32577548160388203,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
158,5,0.6460557243762872,1.2387129068374634,0.6355609729293571,0.41604398195818776,0.618741374755901,0.40016739403359836,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
159,6,0.4809386806610303,1.237676739692688,0.6643354017090011,0.4478300874842399,0.6617319253668741,0.42490238006693937,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
160,7,0.3494297613700231,1.4631338119506836,0.6551281482358212,0.44619097171515315,0.6414508870007467,0.4313974658178663,2e-05,0.95,0.2,1e-07,0:00:16,0:00:17
161,1,1.3574092388153076,1.3001174926757812,0.20038149953981466,0.1493615971833603,0.11561396008190639,0.04558530648373538,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
162,2,1.237970777046986,1.2363725900650024,0.5509952345294347,0.3233544314933503,0.44992843272059535,0.2538199937478094,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
163,3,0.9947384412472065,1.0537288188934326,0.6253114951193978,0.41898915586667096,0.6180249692904817,0.379506824000462,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
164,4,0.7984447066600506,1.1614937782287598,0.6022825211423782,0.40868045320926355,0.5745091314413102,0.39259043031939467,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
165,5,0.6773683673296219,1.1539604663848877,0.6392380087405835,0.44202778367520923,0.6217296090797106,0.43218372927926174,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
166,6,0.5316064587006202,1.2884576320648193,0.6575541445931771,0.48241171548548795,0.6251089120477411,0.46088560440752746,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
167,7,0.4113191136947045,1.3353378772735596,0.6587446917562415,0.49747486684465153,0.6523107876205692,0.47824659333442787,2e-05,0.95,0.2,1e-08,0:00:16,0:00:17
