,epoch,Training Loss,Valid. Loss,Pearson,Pearson Some,Kappa,Kappa Some,Learning Rate,Weight Decay,Dropout,Epsilon,Training Time,Validation Time
132,7,0.4805788359580896,1.42534601688385,0.6315920864378488,0.4523096674914894,0.605266895826823,0.44103807031340647,2e-05,0.9,0.2,1e-06,0:00:19,0:00:21
133,1,1.372325001618801,1.3152369260787964,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:20
134,2,1.35627159399864,1.3340301513671875,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:20
135,3,1.3480711319507697,1.3635656833648682,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:21
136,4,1.3661025793124468,1.364081621170044,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:21
137,5,1.3496030874741383,1.3110108375549316,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:21
138,6,1.3364444237488966,1.3012166023254395,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-07,0:00:19,0:00:21
139,7,1.330150225223639,1.2780256271362305,0.062345042505049075,0.019439731539161148,0.004200999972067798,0.0007059169567135148,2e-05,0.9,0.2,1e-07,0:00:19,0:00:21
140,1,1.3688342724090967,1.3353149890899658,0.0,0.0,0.0,0.0,2e-05,0.9,0.2,1e-08,0:00:19,0:00:20
141,2,1.330848944492829,1.3252978324890137,0.3721589486871957,0.2685713653343077,0.3202629860352114,0.22318871167123944,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
142,3,1.1171899071106544,1.172561764717102,0.560394143619332,0.3512298796657025,0.52265357614546,0.3375067908175513,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
143,4,0.8644766486608065,1.1449862718582153,0.6128542625257952,0.4477764490346095,0.5971685793202279,0.4122051928056547,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
144,5,0.666109520655412,1.3156315088272095,0.5669152051141987,0.41049607752368505,0.5373825725424752,0.3934877866312002,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
145,6,0.5003702602325342,1.4412517547607422,0.5433536791991755,0.41927506538999365,0.5062604792363778,0.4014964370546318,2e-05,0.9,0.2,1e-08,0:00:19,0:00:21
